index,id,org_id,url,breed_primary,breed_secondary,color_primary,color_secondary,color_tertiary,age,sex,size,coat,name,status,posted,contact_city,contact_state,contact_zip,contact_country,stateQ
84,46020245,AZ662,https://www.petfinder.com/dog/jackson-46020245/az/kingman/mohave-county-animal-shelter-az662/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Jack Russell Terrier,,Brown / Chocolate,White / Cream,,Baby,Male,Medium,Short,Jackson,adoptable,2019-09-18T16:30:13+0000,Kingman,AZ,86401,US,89009
85,46020236,AZ662,https://www.petfinder.com/dog/steve-46020236/az/kingman/mohave-county-animal-shelter-az662/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Retriever,,Yellow / Tan / Blond / Fawn,,,Adult,Male,Medium,Medium,Steve,adoptable,2019-09-18T16:28:47+0000,Kingman,AZ,86401,US,89009
86,46020230,AZ662,https://www.petfinder.com/dog/mileena-46020230/az/kingman/mohave-county-animal-shelter-az662/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Hound,,Bicolor,,,Adult,Female,Medium,Short,Mileena,adoptable,2019-09-18T16:26:11+0000,Kingman,AZ,86401,US,89009
87,46015991,NV26,https://www.petfinder.com/dog/eugene-46015991/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Young,Male,Large,,EUGENE,adoptable,2019-09-18T02:12:07+0000,Las Vegas,NV,89101,US,89009
88,46015398,NV26,https://www.petfinder.com/dog/lauren-46015398/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Young,Female,Medium,,LAUREN,adoptable,2019-09-18T01:11:49+0000,Las Vegas,NV,89101,US,89009
89,46015218,NV48,https://www.petfinder.com/dog/frost-46015218/nv/henderson/animal-adoptions-ltd-nv48/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,White / Cream,,,Young,Female,Small,Short,Frost,adoptable,2019-09-18T00:53:28+0000,Henderson,NV,89009,US,89009
90,46012741,NV26,https://www.petfinder.com/dog/timbo-46012741/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Mixed Breed,,,,Young,Male,Small,,TIMBO,adoptable,2019-09-17T20:11:53+0000,Las Vegas,NV,89101,US,89009
91,46012739,NV26,https://www.petfinder.com/dog/filepe-46012739/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Siberian Husky,Labrador Retriever,,,,Young,Male,Medium,,FILEPE,adoptable,2019-09-17T20:11:52+0000,Las Vegas,NV,89101,US,89009
92,46012718,NV187,https://www.petfinder.com/dog/velma-46012718/nv/las-vegas/hearts-alive-village-las-vegas-nv187/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Adult,Female,Large,,Velma,adoptable,2019-09-17T20:11:41+0000,Las Vegas,NV,89103,US,89009
93,46010922,NV26,https://www.petfinder.com/dog/rhonda-46010922/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Mixed Breed,,,,Young,Female,Large,,RHONDA,adoptable,2019-09-17T18:10:58+0000,Las Vegas,NV,89101,US,89009
94,46010921,NV26,https://www.petfinder.com/dog/bella-46010921/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Bulldog,Chow Chow,,,,Adult,Female,Large,,BELLA,adoptable,2019-09-17T18:10:57+0000,Las Vegas,NV,89101,US,89009
95,46010919,NV26,https://www.petfinder.com/dog/precious-46010919/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,,,,,Young,Female,Small,,PRECIOUS,adoptable,2019-09-17T18:10:57+0000,Las Vegas,NV,89101,US,89009
96,46010918,NV26,https://www.petfinder.com/dog/veronica-46010918/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Young,Female,Large,,VERONICA,adoptable,2019-09-17T18:10:57+0000,Las Vegas,NV,89101,US,89009
97,46008181,NV26,https://www.petfinder.com/dog/goldie-46008181/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Adult,Female,Large,,GOLDIE,adoptable,2019-09-17T14:10:32+0000,Las Vegas,NV,89101,US,89009
98,46007891,NV155,https://www.petfinder.com/dog/flash-46007891/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,Brindle,White / Cream,,Baby,Male,Small,Short,Flash,adoptable,2019-09-17T13:50:33+0000,Las Vegas,NV,89103,US,89009
99,46007288,NV39,https://www.petfinder.com/dog/paige-46007288/nv/las-vegas/nevada-society-for-the-prevention-of-cruelty-to-animals-nevada-spca-nv39/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Adult,Female,Medium,,Paige,adoptable,2019-09-17T10:16:48+0000,Las Vegas,NV,89118,US,89009
100,46005760,NV54,https://www.petfinder.com/dog/monique-46005760/nv/las-vegas/las-vegas-valley-humane-society-nv54/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Maltese,,White / Cream,,,Adult,Female,Small,,Monique,adoptable,2019-09-17T02:23:56+0000,Las Vegas,NV,89146,US,89009
101,46005576,NV54,https://www.petfinder.com/dog/kimo-46005576/nv/las-vegas/las-vegas-valley-humane-society-nv54/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,German Shepherd Dog,Golden Retriever,Black,Red / Chestnut / Orange,,Adult,Male,Large,Medium,Kimo,adoptable,2019-09-17T02:16:14+0000,Las Vegas,NV,89146,US,89009
102,46005725,NV205,https://www.petfinder.com/dog/lobo-46005725/nv/las-vegas/maytes-rescue-nv205/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Siberian Husky,,Harlequin,,,Young,Male,Large,,Lobo,adoptable,2019-09-17T02:12:55+0000,Las Vegas,NV,89103,US,89009
103,46005633,NV205,https://www.petfinder.com/dog/lara-46005633/nv/las-vegas/maytes-rescue-nv205/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Maltese,Poodle,,,,Baby,Female,Small,Long,Lara,adoptable,2019-09-17T02:06:12+0000,Las Vegas,NV,89103,US,89009
104,46005567,NV205,https://www.petfinder.com/dog/tower-46005567/nv/las-vegas/maytes-rescue-nv205/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Maltese,Poodle,,,,Baby,Male,Small,Long,Tower,adoptable,2019-09-17T01:59:57+0000,Las Vegas,NV,89103,US,89009
105,46005531,NV205,https://www.petfinder.com/dog/bambina-46005531/nv/las-vegas/maytes-rescue-nv205/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Maltese,Poodle,,,,Baby,Female,Small,Long,Bambina,adoptable,2019-09-17T01:49:31+0000,Las Vegas,NV,89103,US,89009
106,45989641,NV26,https://www.petfinder.com/dog/daisy-45989641/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Mixed Breed,,,,Adult,Female,Small,,DAISY,adoptable,2019-09-16T20:08:12+0000,Las Vegas,NV,89101,US,89009
107,45988823,NV26,https://www.petfinder.com/dog/peter-pan-45988823/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,Mixed Breed,,,,Young,Male,Small,,PETER PAN,adoptable,2019-09-16T19:08:19+0000,Las Vegas,NV,89101,US,89009
108,45988816,NV26,https://www.petfinder.com/dog/little-lacy-45988816/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Adult,Female,Medium,,LITTLE LACY,adoptable,2019-09-16T19:08:18+0000,Las Vegas,NV,89101,US,89009
109,45988814,NV26,https://www.petfinder.com/dog/patrick-45988814/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Mixed Breed,,,,Adult,Male,Small,,PATRICK,adoptable,2019-09-16T19:08:17+0000,Las Vegas,NV,89101,US,89009
110,45987766,AZ255,https://www.petfinder.com/dog/puppies-45987766/az/golden-valley/for-the-luv-of-paws-ii-inc-az255/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Black Labrador Retriever,Australian Cattle Dog / Blue Heeler,Black,White / Cream,,Baby,Female,Large,Medium,Puppies,adoptable,2019-09-16T17:51:29+0000,Golden Valley,AZ,86413,US,89009
111,45987322,NV26,https://www.petfinder.com/dog/cali-45987322/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Akita,Siberian Husky,,,,Young,Female,Medium,,CALI,adoptable,2019-09-16T17:07:32+0000,Las Vegas,NV,89101,US,89009
112,45985729,NV26,https://www.petfinder.com/dog/zelia-45985729/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Mixed Breed,,,,Adult,Female,Medium,,ZELIA,adoptable,2019-09-16T14:07:02+0000,Las Vegas,NV,89101,US,89009
113,45984048,NV26,https://www.petfinder.com/dog/lomax-45984048/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Young,Male,Large,,LOMAX,adoptable,2019-09-16T03:06:03+0000,Las Vegas,NV,89101,US,89009
114,45983456,NV26,https://www.petfinder.com/dog/rocky-45983456/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Mixed Breed,,,,Adult,Male,Large,,ROCKY,adoptable,2019-09-16T01:05:45+0000,Las Vegas,NV,89101,US,89009
115,45982562,NV155,https://www.petfinder.com/dog/ella-45982562/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,Red / Chestnut / Orange,,,Young,Female,Small,Short,Ella,adoptable,2019-09-15T23:09:51+0000,Las Vegas,NV,89103,US,89009
116,45982546,NV155,https://www.petfinder.com/dog/penny-45982546/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,Chihuahua,Red / Chestnut / Orange,White / Cream,,Young,Female,Small,Short,Penny,adoptable,2019-09-15T23:02:06+0000,Las Vegas,NV,89103,US,89009
117,45982553,NV59,https://www.petfinder.com/dog/chocolate-45982553/nv/las-vegas/happy-home-animal-sanctuary-nv59/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Schnauzer,Terrier,Black,,,Baby,Female,Small,Short,Chocolate,adoptable,2019-09-15T23:01:11+0000,Las Vegas,NV,89123,US,89009
118,45982538,NV155,https://www.petfinder.com/dog/charlette-45982538/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,Brindle,Golden,,Young,Female,Medium,Short,Charlette,adoptable,2019-09-15T22:57:17+0000,Las Vegas,NV,89103,US,89009
119,45981407,NV26,https://www.petfinder.com/dog/zack-45981407/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,,,,Adult,Female,Small,,ZACK,adoptable,2019-09-15T20:04:53+0000,Las Vegas,NV,89101,US,89009
120,45981405,NV26,https://www.petfinder.com/dog/betty-45981405/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chow Chow,Mixed Breed,,,,Adult,Female,Medium,,BETTY,adoptable,2019-09-15T20:04:52+0000,Las Vegas,NV,89101,US,89009
121,45980158,NV26,https://www.petfinder.com/dog/follie-45980158/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,,,,Adult,Male,Small,,FOLLIE,adoptable,2019-09-15T17:04:39+0000,Las Vegas,NV,89101,US,89009
122,45980154,NV26,https://www.petfinder.com/dog/scout-45980154/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Mixed Breed,,,,Adult,Male,Small,,SCOUT,adoptable,2019-09-15T17:04:39+0000,Las Vegas,NV,89101,US,89009
123,45979793,NV26,https://www.petfinder.com/dog/bandit-45979793/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Akita,German Shepherd Dog,,,,Adult,Male,Large,,BANDIT,adoptable,2019-09-15T16:04:36+0000,Las Vegas,NV,89101,US,89009
124,45979787,NV26,https://www.petfinder.com/dog/samson-45979787/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Schnauzer,,,,,Adult,Male,Medium,,SAMSON,adoptable,2019-09-15T16:04:34+0000,Las Vegas,NV,89101,US,89009
125,45979784,NV26,https://www.petfinder.com/dog/duke-45979784/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Mixed Breed,,,,Young,Male,Large,,DUKE,adoptable,2019-09-15T16:04:34+0000,Las Vegas,NV,89101,US,89009
126,45979783,NV26,https://www.petfinder.com/dog/gatsby-45979783/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Mixed Breed,,,,Adult,Male,Large,,GATSBY,adoptable,2019-09-15T16:04:33+0000,Las Vegas,NV,89101,US,89009
127,45978432,NV202,https://www.petfinder.com/dog/bear-45978432/nv/pahrump/pets-are-worth-saving-paws-nv202/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Redbone Coonhound,Shepherd,,,,Adult,Male,Large,,Bear,adoptable,2019-09-15T10:03:49+0000,Pahrump,NV,89048,US,89009
128,45975578,NV145,https://www.petfinder.com/dog/tiny-45975578/nv/las-vegas/those-left-behind-foundation-nv145/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,White / Cream,,,Adult,Female,Small,Short,Tiny,adoptable,2019-09-14T22:04:10+0000,Las Vegas,NV,89135,US,89009
129,45975544,NV145,https://www.petfinder.com/dog/ruffy-45975544/nv/las-vegas/those-left-behind-foundation-nv145/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,Brown / Chocolate,,,Adult,Male,Small,Short,Ruffy,adoptable,2019-09-14T21:51:33+0000,Las Vegas,NV,89135,US,89009
130,45975178,NV26,https://www.petfinder.com/dog/rosebud-45975178/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,,,,Adult,Female,Small,,ROSEBUD,adoptable,2019-09-14T21:02:58+0000,Las Vegas,NV,89101,US,89009
131,45975175,NV26,https://www.petfinder.com/dog/prince-45975175/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,,,,Adult,Male,Small,,PRINCE,adoptable,2019-09-14T21:02:58+0000,Las Vegas,NV,89101,US,89009
132,45973102,NV26,https://www.petfinder.com/dog/sparky-45973102/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Adult,Male,Large,,SPARKY,adoptable,2019-09-14T17:02:23+0000,Las Vegas,NV,89101,US,89009
133,45973113,NV26,https://www.petfinder.com/dog/bella-45973113/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,,,,Adult,Female,Small,,BELLA,adoptable,2019-09-14T17:02:23+0000,Las Vegas,NV,89101,US,89009
134,45973097,NV26,https://www.petfinder.com/dog/princesalola-45973097/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,,,,Adult,Female,Small,,PRINCESALOLA,adoptable,2019-09-14T17:02:22+0000,Las Vegas,NV,89101,US,89009
135,45973088,NV26,https://www.petfinder.com/dog/brandy-45973088/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,,,,Young,Female,Small,,BRANDY,adoptable,2019-09-14T17:02:22+0000,Las Vegas,NV,89101,US,89009
136,45973081,NV26,https://www.petfinder.com/dog/michael-45973081/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Adult,Male,Large,,MICHAEL,adoptable,2019-09-14T17:02:21+0000,Las Vegas,NV,89101,US,89009
137,45967088,NV15,https://www.petfinder.com/dog/carmen-45967088/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,,,,Adult,Female,Small,,Carmen,adoptable,2019-09-13T22:59:34+0000,Las Vegas,NV,89136,US,89009
138,45966541,NV184,https://www.petfinder.com/dog/ember-45966541/nv/henderson/wagging-tails-rescue-nv184/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Giant Schnauzer,,,,,Adult,Female,Large,Curly,Ember,adoptable,2019-09-13T21:53:45+0000,Henderson,NV,89052,US,89009
139,45966538,NV184,https://www.petfinder.com/dog/rogue-45966538/nv/henderson/wagging-tails-rescue-nv184/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,,,,,Young,Male,Small,Wire,Rogue,adoptable,2019-09-13T21:52:02+0000,Henderson,NV,89052,US,89009
140,45966526,NV184,https://www.petfinder.com/dog/barley-45966526/nv/henderson/wagging-tails-rescue-nv184/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,,,,,Young,Female,Medium,Short,Barley,adoptable,2019-09-13T21:48:22+0000,Henderson,NV,89052,US,89009
141,45966461,NV184,https://www.petfinder.com/dog/felicity-45966461/nv/henderson/wagging-tails-rescue-nv184/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,Maltese,,,,Young,Female,Small,Medium,Felicity,adoptable,2019-09-13T21:38:44+0000,Henderson,NV,89052,US,89009
142,45962677,NV26,https://www.petfinder.com/dog/wilbur-45962677/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Mastiff,Mixed Breed,,,,Young,Male,Large,,WILBUR,adoptable,2019-09-13T16:58:52+0000,Las Vegas,NV,89101,US,89009
143,45962675,NV26,https://www.petfinder.com/dog/mochi-45962675/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,Mixed Breed,,,,Young,Male,Large,,MOCHI,adoptable,2019-09-13T16:58:52+0000,Las Vegas,NV,89101,US,89009
144,45961141,AZ189,https://www.petfinder.com/dog/kash-45961141/az/bullhead-city/animal-care-and-welfare-facility-az189/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,,Black,,,Adult,Male,Large,Short,KASH,adoptable,2019-09-13T14:53:34+0000,Bullhead City,AZ,86442,US,89009
145,45959652,NV202,https://www.petfinder.com/dog/badger-45959652/nv/pahrump/pets-are-worth-saving-paws-nv202/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Redbone Coonhound,Shepherd,,,,Young,Male,Large,,Badger,adoptable,2019-09-13T10:06:37+0000,Pahrump,NV,89048,US,89009
146,45957822,NV22,https://www.petfinder.com/dog/twixx-45957822/nv/las-vegas/heaven-can-wait-animal-society-nv22/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Miniature Pinscher,,Bicolor,,,Young,Male,Small,Short,Twixx,adoptable,2019-09-13T03:25:36+0000,Las Vegas,NV,89113,US,89009
147,45956950,AZ189,https://www.petfinder.com/dog/thunder-45956950/az/bullhead-city/animal-care-and-welfare-facility-az189/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,,Yellow / Tan / Blond / Fawn,,,Young,Male,Large,Short,THUNDER,adoptable,2019-09-13T00:28:43+0000,Bullhead City,AZ,86442,US,89009
148,45956409,NV155,https://www.petfinder.com/dog/sasha-45956409/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Bichon Frise,,,,,Senior,Female,Small,Short,Sasha,adoptable,2019-09-12T23:19:03+0000,Las Vegas,NV,89103,US,89009
149,45956384,NV155,https://www.petfinder.com/dog/scoobydoo-45956384/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,Gray / Blue / Silver,White / Cream,,Adult,Male,Large,Short,ScoobyDoo,adoptable,2019-09-12T23:14:44+0000,Las Vegas,NV,89103,US,89009
150,45955609,NV15,https://www.petfinder.com/dog/pico-45955609/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dachshund,,,,,Young,Male,Small,,Pico,adoptable,2019-09-12T22:07:28+0000,Las Vegas,NV,89136,US,89009
151,45955503,NV15,https://www.petfinder.com/dog/jack-45955503/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,,,,Young,Male,Small,,Jack,adoptable,2019-09-12T22:00:38+0000,Las Vegas,NV,89136,US,89009
152,45955392,NV26,https://www.petfinder.com/dog/norman-45955392/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Miniature Pinscher,,,,,Adult,Male,Small,,NORMAN,adoptable,2019-09-12T21:56:27+0000,Las Vegas,NV,89101,US,89009
153,45955309,NV15,https://www.petfinder.com/dog/harper-45955309/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Shepherd,,,,,Baby,Male,Medium,,Harper,adoptable,2019-09-12T21:56:19+0000,Las Vegas,NV,89136,US,89009
154,45955292,NV15,https://www.petfinder.com/dog/jerry-45955292/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Wirehaired Terrier,,,,,Young,Male,Small,,Jerry,adoptable,2019-09-12T21:48:41+0000,Las Vegas,NV,89136,US,89009
155,45948995,AZ91,https://www.petfinder.com/dog/lioness-45948995/az/kingman/help-animals-lives-today-az91/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Cattle Dog,,Brindle,,,Young,Female,Medium,,Lioness,adoptable,2019-09-12T12:54:30+0000,Kingman,AZ,86401,US,89009
156,45948988,AZ91,https://www.petfinder.com/dog/minnie-45948988/az/kingman/help-animals-lives-today-az91/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Cattle Dog,,,,,Young,Female,Medium,Short,Minnie,adoptable,2019-09-12T12:51:22+0000,Kingman,AZ,86401,US,89009
157,45948983,AZ91,https://www.petfinder.com/dog/polo-45948983/az/kingman/help-animals-lives-today-az91/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Mastiff,,Yellow / Tan / Blond / Fawn,,,Young,Male,Large,,Polo,adoptable,2019-09-12T12:45:12+0000,Kingman,AZ,86401,US,89009
158,45948074,NV202,https://www.petfinder.com/dog/duchess-45948074/nv/pahrump/pets-are-worth-saving-paws-nv202/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Corgi,Chihuahua,,,,Adult,Female,Small,,Duchess,adoptable,2019-09-12T10:02:55+0000,Pahrump,NV,89048,US,89009
159,45948073,NV202,https://www.petfinder.com/dog/riley-45948073/nv/pahrump/pets-are-worth-saving-paws-nv202/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,,,,Adult,Male,Small,,Riley,adoptable,2019-09-12T10:02:55+0000,Pahrump,NV,89048,US,89009
160,45946828,NV184,https://www.petfinder.com/dog/sprocket-45946828/nv/henderson/wagging-tails-rescue-nv184/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,,,,Young,Male,Small,Short,Sprocket,adoptable,2019-09-12T03:54:05+0000,Henderson,NV,89052,US,89009
161,45946783,NV184,https://www.petfinder.com/dog/jedi-45946783/nv/henderson/wagging-tails-rescue-nv184/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Belgian Shepherd / Malinois,American Staffordshire Terrier,,,,Baby,Male,Large,Short,Jedi,adoptable,2019-09-12T03:44:05+0000,Henderson,NV,89052,US,89009
162,45945669,NV155,https://www.petfinder.com/dog/charlott-45945669/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,Brindle,,,Baby,Female,Medium,Short,Charlott,adoptable,2019-09-12T00:48:09+0000,Las Vegas,NV,89103,US,89009
163,45945618,NV155,https://www.petfinder.com/dog/doris-45945618/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dachshund,Chihuahua,Golden,,,Young,Female,Small,Short,Doris,adoptable,2019-09-12T00:43:42+0000,Las Vegas,NV,89103,US,89009
